source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,7,2021-07,213.3703419999999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,8,2021-08,216.494757,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,9,2021-09,217.44794300000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,10,2021-10,219.49098499999997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,11,2021-11,221.06363199999993,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2021,12,2021-12,226.30198399999998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,1,2022-01,229.663785,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,2,2022-02,232.10915999999997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,3,2022-03,233.92909900000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,4,2022-04,237.35283,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,5,2022-05,239.046504,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,6,2022-06,240.963805,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,7,2022-07,244.05603199999993,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,8,2022-08,247.08832899999996,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,9,2022-09,249.82701999999998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,10,2022-10,253.20839800000007,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,11,2022-11,254.06643900000003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2022,12,2022-12,256.04830499999997,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,1,2023-01,257.86649800000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,2,2023-02,260.759589,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,3,2023-03,264.266837,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,4,2023-04,265.30734100000006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,5,2023-05,268.4441720000001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,6,2023-06,270.930873,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,7,2023-07,274.116319,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,8,2023-08,277.87857599999995,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,9,2023-09,281.34816000000006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,10,2023-10,284.69734,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,11,2023-11,282.13474700000006,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2023,12,2023-12,285.7729810000001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,1,2024-01,296.26007500000003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,2,2024-02,300.620002,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,3,2024-03,302.80342699999994,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,4,2024-04,304.94307100000003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,5,2024-05,308.33407400000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,6,2024-06,311.454814,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,7,2024-07,314.325876,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,8,2024-08,316.57761500000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,9,2024-09,310.490208,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,10,2024-10,317.1570910000001,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,11,2024-11,316.73525199999995,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2024,12,2024-12,325.551093,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,1,2025-01,326.06565299999994,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,2,2025-02,323.431839,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,3,2025-03,322.90914200000003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,4,2025-04,312.36536900000004,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,5,2025-05,317.242932,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,6,2025-06,322.52027599999985,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,7,2025-07,324.8363629999999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,8,2025-08,326.49212900000003,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,9,2025-09,327.4740439999998,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,10,2025-10,329.523284,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,7,1,Jumlah Kartu/Instrumen,Juta Unit/ Millions of Unit,2025,11,2025-11,328.92975000000007,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,1,2009-01,2.518376,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,2,2009-02,2.594999,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,3,2009-03,2.660687,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,4,2009-04,2.734868,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,5,2009-05,2.805203,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,6,2009-06,2.893978,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,7,2009-07,2.967277,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,8,2009-08,3.054504,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,9,2009-09,3.115147,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,10,2009-10,3.218937,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,11,2009-11,3.283928,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2009,12,2009-12,3.378235,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,1,2010-01,3.568854,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,2,2010-02,3.665215,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,3,2010-03,3.5966,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,4,2010-04,3.681332,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,5,2010-05,3.48909,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,6,2010-06,3.567914,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,7,2010-07,3.615338,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,8,2010-08,2.622611,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,9,2010-09,2.683324,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,10,2010-10,2.717092,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,11,2010-11,2.812054,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2010,12,2010-12,2.766085,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,1,2011-01,2.796238,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,2,2011-02,2.859394,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,3,2011-03,3.057272,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,4,2011-04,3.034874,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,5,2011-05,3.114315,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,6,2011-06,3.185677,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,7,2011-07,3.26129,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,8,2011-08,3.333306,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,9,2011-09,3.406616,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,10,2011-10,3.4756,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,11,2011-11,3.534624,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2011,12,2011-12,3.623992,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,1,2012-01,3.878896,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,2,2012-02,3.939119,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,3,2012-03,4.026472,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,4,2012-04,4.08466,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,5,2012-05,4.169055,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,6,2012-06,4.240156,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,7,2012-07,4.32048,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,8,2012-08,4.373098,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,9,2012-09,4.465438,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,10,2012-10,4.524474025043157,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,11,2012-11,4.585934604074183,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2012,12,2012-12,4.533187,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,1,2013-01,5.227987,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,2,2013-02,5.32392,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,3,2013-03,5.39421,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,4,2013-04,5.452267,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,5,2013-05,5.608498,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,6,2013-06,5.710499,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,7,2013-07,5.756863,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,8,2013-08,5.842421,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,9,2013-09,5.922575,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,10,2013-10,6.092469,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,11,2013-11,6.178648,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2013,12,2013-12,6.292164,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,1,2014-01,6.366039,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,2,2014-02,6.443526,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,3,2014-03,6.51288,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,4,2014-04,6.591572,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,5,2014-05,6.64838,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,6,2014-06,6.67508,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,7,2014-07,6.77556,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,8,2014-08,6.877152,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,9,2014-09,6.825616,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,10,2014-10,7.007848,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,11,2014-11,7.111127,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2014,12,2014-12,7.189917,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,1,2015-01,7.305494,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,2,2015-02,7.502839,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,3,2015-03,8.035315,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,4,2015-04,8.105221,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,5,2015-05,7.642667,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,6,2015-06,7.782758,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,7,2015-07,7.837351,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,8,2015-08,7.836605,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,9,2015-09,7.870635,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,10,2015-10,7.232498,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,11,2015-11,7.252712,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2015,12,2015-12,7.330388,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,1,2016-01,7.345838,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,2,2016-02,7.490479,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,3,2016-03,7.565717,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,4,2016-04,7.680771,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,5,2016-05,7.784025,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,6,2016-06,7.871649,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,7,2016-07,7.740339,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,8,2016-08,7.824091,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,9,2016-09,8.005396,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,10,2016-10,8.102178,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,11,2016-11,8.235895,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2016,12,2016-12,8.361351,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,1,2017-01,8.218741,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,2,2017-02,8.308457,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,3,2017-03,8.361076,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,4,2017-04,8.253939,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,5,2017-05,8.1221,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,6,2017-06,8.17798,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,7,2017-07,8.344731,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,8,2017-08,8.437053,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,9,2017-09,8.545185,SPIP-Desember-2025.xlsx
5b,Table 5b. ATM and ATM+Debet by Region,8,2,Kartu ATM,Juta Unit/ Millions of Unit,2017,10,2017-10,8.594687,SPIP-Desember-2025.xlsx
