source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,value_as_published,source_file
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2013,21.28121519374087,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2014,19.939826,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2015,13.957917,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2016,24.822826246901148,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2017,49.09446947626536,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2018,111.72327112247049,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2019,231.956194,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2020,363.877566,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2021,495.747213,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2022,640.520855,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2023,708.885052,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,10,4,Server Based,Juta Unit/ Millions of Unit,2024,807.461731,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2013,2.74843396442454,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2014,3.509567,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2015,5.637472,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2016,10.518832798535854,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2017,25.07433807673849,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2018,23.27775650312129,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2019,34.746912,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2020,59.956158,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2021,100.236914,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2022,135.46278,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2023,156.40938,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,12,6,Registered,Juta Unit/ Millions of Unit,2024,196.354765,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2013,33.47693903557546,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2014,32.228666,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2015,28.677323,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2016,40.685747201464146,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2017,64.9295099232615,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2018,143.92782149687872,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2019,257.552408,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2020,372.325222,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2021,475.086505,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2022,595.238258,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2023,653.373932,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,13,7,Unregistered,Juta Unit/ Millions of Unit,2024,725.714503,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2015,1.146832,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2016,1.247336,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2017,1.456653,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2018,11.236768,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2019,12.657643,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2020,14.793964,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2021,26.390752,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2022,26.990621,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2023,14.772023,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,14,8,Jumlah Kartu dalam rangka LKD,Juta Unit/ Millions of Unit,2024,15.752973,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,16,10,Volume Transaksi,Ribu Transaksi/ Thousands of Transaction,2009,17436.631999999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,16,10,Volume Transaksi,Ribu Transaksi/ Thousands of Transaction,2010,26541.982,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,16,10,Volume Transaksi,Ribu Transaksi/ Thousands of Transaction,2011,41060.149,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,16,10,Volume Transaksi,Ribu Transaksi/ Thousands of Transaction,2012,100635.41424250833,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,16,10,Volume Transaksi,Ribu Transaksi/ Thousands of Transaction,2013,533477.6518159469,SPIP-Desember-2025.xlsx
